2019-09-19,3.31,3.31,2.94,3.13,3.13,184157574.0,ATOM1
2021-02-11,15.0,18.21,14.85,17.78,17.78,1616374650.0,ATOM1
2021-02-12,17.72,22.02,17.34,21.2,21.2,2510219996.0,ATOM1
2021-02-13,21.15,22.0,19.37,20.25,20.25,1645993970.0,ATOM1
2021-02-14,20.25,20.67,18.6,19.24,19.24,1465793876.0,ATOM1
2021-02-15,19.22,24.85,15.33,22.46,22.46,3139128653.0,ATOM1
2021-02-16,22.43,26.42,22.43,25.19,25.19,3365947567.0,ATOM1
2021-02-17,25.17,25.8,22.6,23.86,23.86,2407499286.0,ATOM1
2021-02-18,23.87,24.89,22.84,23.14,23.14,1179216179.0,ATOM1
2021-02-19,23.14,23.51,21.75,22.87,22.87,868958194.0,ATOM1
2021-02-20,22.87,24.33,20.83,21.76,21.76,1273167406.0,ATOM1
2021-02-21,21.74,22.63,20.92,21.59,21.59,1205468751.0,ATOM1
2021-02-22,21.59,21.63,17.06,21.31,21.31,1407827925.0,ATOM1
2021-02-23,21.25,23.29,15.37,20.13,20.13,2172119297.0,ATOM1
2021-02-24,20.14,21.25,18.8,19.5,19.5,1094985830.0,ATOM1
2021-02-25,19.5,20.46,17.67,17.76,17.76,808907107.0,ATOM1
2021-02-26,17.8,18.88,16.2,18.82,18.82,1002590769.0,ATOM1
2021-02-27,18.82,20.53,18.29,19.17,19.17,765692912.0,ATOM1
2021-02-28,19.17,19.21,16.68,17.62,17.62,587524522.0,ATOM1
2021-03-01,17.63,18.65,17.61,18.61,18.61,472927333.0,ATOM1
2021-03-02,18.61,20.37,18.1,18.82,18.82,718143874.0,ATOM1
2021-03-03,18.83,21.89,18.71,21.44,21.44,757982550.0,ATOM1
2021-03-04,21.43,21.66,18.3,18.92,18.92,787374728.0,ATOM1
2021-03-05,18.88,19.21,18.02,18.69,18.69,476063491.0,ATOM1
2021-03-06,18.67,19.05,18.31,18.93,18.93,300453276.0,ATOM1
2021-03-07,18.94,19.49,18.7,19.49,19.49,419414761.0,ATOM1
2021-03-08,19.49,19.82,18.62,19.36,19.36,526566397.0,ATOM1
2021-03-09,19.36,21.13,19.06,21.13,21.13,720374763.0,ATOM1
2021-03-10,21.13,21.24,19.19,19.64,19.64,686624202.0,ATOM1
2021-03-11,19.62,19.73,18.72,19.29,19.29,515970926.0,ATOM1
2021-03-12,19.3,19.44,17.97,18.59,18.59,597307350.0,ATOM1
2021-03-13,18.59,19.8,17.9,19.38,19.38,507506351.0,ATOM1
2021-03-14,19.37,19.49,18.49,18.55,18.55,346186682.0,ATOM1
2021-03-15,18.54,21.03,18.03,20.04,20.04,889262383.0,ATOM1
2021-03-16,19.99,21.9,18.84,21.03,21.03,885241939.0,ATOM1
2021-03-17,21.02,21.63,19.69,20.91,20.91,754267205.0,ATOM1
2021-03-18,20.9,24.52,20.59,22.24,22.24,1266471148.0,ATOM1
2021-03-19,22.21,23.19,21.59,22.29,22.29,729707578.0,ATOM1
2021-03-20,22.29,22.79,20.91,20.91,20.91,452014941.0,ATOM1
2021-03-21,20.94,21.31,20.02,20.51,20.51,500747504.0,ATOM1
2021-03-22,20.51,21.13,19.21,19.33,19.33,575697288.0,ATOM1
2021-03-23,19.32,19.87,18.77,18.78,18.78,506789292.0,ATOM1
2021-03-24,18.78,19.8,16.8,17.59,17.59,633801536.0,ATOM1
2021-03-25,17.58,18.0,16.76,17.21,17.21,708851375.0,ATOM1
2021-03-26,17.21,18.97,17.14,18.97,18.97,546688599.0,ATOM1
2021-03-27,18.96,19.21,18.07,18.71,18.71,450888517.0,ATOM1
2021-03-28,18.71,19.88,18.47,19.31,19.31,525999156.0,ATOM1
2021-03-29,19.31,20.87,19.1,20.28,20.28,627890577.0,ATOM1
2021-03-30,20.27,20.59,19.55,19.98,19.98,482122430.0,ATOM1
2021-03-31,19.98,20.09,18.61,19.11,19.11,606283461.0,ATOM1
2021-04-01,19.11,19.86,19.02,19.64,19.64,547109425.0,ATOM1
2021-04-02,19.63,20.51,19.28,20.41,20.41,488967387.0,ATOM1
2021-04-03,20.41,22.71,20.22,20.27,20.27,1129111741.0,ATOM1
2021-04-04,20.25,22.02,19.97,21.74,21.74,675075626.0,ATOM1
2021-04-05,21.74,22.32,20.44,21.46,21.46,731003936.0,ATOM1
2021-04-06,21.49,23.23,21.13,21.77,21.77,1006022059.0,ATOM1
2021-04-07,21.71,22.15,18.9,19.58,19.58,972381406.0,ATOM1
2021-04-08,19.59,20.6,19.52,20.52,20.52,493696313.0,ATOM1
2021-04-09,20.52,21.54,20.52,21.4,21.4,427397698.0,ATOM1
2021-04-10,21.42,22.66,20.55,21.06,21.06,633036095.0,ATOM1
2021-04-11,21.03,23.53,20.75,23.35,23.35,596496780.0,ATOM1
2021-04-12,23.46,23.74,21.29,22.05,22.05,814213455.0,ATOM1
2021-04-13,22.01,24.87,21.42,23.87,23.87,969280252.0,ATOM1
2021-04-14,23.82,27.1,22.87,27.1,27.1,1567041643.0,ATOM1
2021-04-15,27.09,28.49,26.02,27.97,27.97,1359497937.0,ATOM1
2021-04-16,27.82,28.14,24.15,25.58,25.58,1003837201.0,ATOM1
2021-04-17,25.56,27.51,24.59,24.65,24.65,799905822.0,ATOM1
2021-04-18,24.63,25.02,17.58,21.38,21.38,1347894255.0,ATOM1
2021-04-19,21.42,22.24,18.92,19.29,19.29,817680389.0,ATOM1
2021-04-20,19.21,21.55,17.71,21.25,21.25,1070969899.0,ATOM1
2021-04-21,21.28,21.47,19.4,19.64,19.64,695415700.0,ATOM1
2021-04-22,19.58,21.51,18.64,18.77,18.77,817952266.0,ATOM1
2021-04-23,18.78,20.49,16.71,20.48,20.48,1022942871.0,ATOM1
2021-04-24,20.5,20.51,18.38,18.39,18.39,472708341.0,ATOM1
2021-04-25,18.44,19.63,17.75,18.65,18.65,440210763.0,ATOM1
2021-04-26,18.7,22.76,18.51,22.07,22.07,752531945.0,ATOM1
2021-04-27,22.1,23.42,21.76,23.05,23.05,588246764.0,ATOM1
2021-04-28,23.05,24.12,21.84,22.96,22.96,664789988.0,ATOM1
2021-04-29,22.97,22.97,21.19,22.13,22.13,504570590.0,ATOM1
2021-04-30,22.21,23.42,21.75,22.73,22.73,530264906.0,ATOM1
2021-05-01,22.72,24.47,22.47,23.82,23.82,604499347.0,ATOM1
2021-05-02,23.8,23.93,22.35,23.1,23.1,449119707.0,ATOM1
2021-05-03,23.09,23.76,22.46,22.97,22.97,481400618.0,ATOM1
2021-05-04,22.95,23.32,20.92,21.04,21.04,677921085.0,ATOM1
2021-05-05,20.96,24.78,20.63,24.76,24.76,813419448.0,ATOM1
2021-05-06,24.85,27.04,24.32,25.53,25.53,1302592313.0,ATOM1
2021-05-07,25.53,32.14,25.02,28.75,28.75,2221425535.0,ATOM1
2021-05-08,28.61,31.42,26.91,29.44,29.44,1373994439.0,ATOM1
2021-05-09,29.48,29.96,26.53,28.78,28.78,930674662.0,ATOM1
2021-05-10,28.71,29.86,23.87,25.34,25.34,937692558.0,ATOM1
2021-05-11,25.34,27.06,23.87,26.91,26.91,733948640.0,ATOM1
2021-05-12,26.88,27.77,22.68,22.68,22.68,802785055.0,ATOM1
2021-05-13,23.0,25.29,21.95,23.55,23.55,874404509.0,ATOM1
2021-05-14,23.54,25.77,23.43,25.77,25.77,674797919.0,ATOM1
2021-05-15,25.84,28.69,24.49,24.58,24.58,1606586941.0,ATOM1
2021-05-16,24.46,26.59,22.75,24.32,24.32,1001590224.0,ATOM1
2021-05-17,24.28,24.28,20.69,21.11,21.11,884150005.0,ATOM1
2021-05-18,21.05,23.36,20.86,22.82,22.82,628851420.0,ATOM1
2021-05-19,22.86,23.49,9.87,13.94,13.94,1229910772.0,ATOM1
2021-05-20,13.79,17.36,12.27,17.0,17.0,848745789.0,ATOM1
2021-05-21,16.94,17.59,11.41,13.56,13.56,651112785.0,ATOM1
2021-05-22,13.59,13.68,11.57,12.24,12.24,438907433.0,ATOM1
2021-05-23,12.25,13.11,8.58,11.74,11.74,706855396.0,ATOM1
2021-05-24,11.69,14.44,11.16,14.44,14.44,568781724.0,ATOM1
2021-05-25,14.51,14.92,12.46,13.91,13.91,484822529.0,ATOM1
2021-05-26,13.95,15.65,13.65,15.26,15.26,411442619.0,ATOM1
2021-05-27,15.27,15.32,13.62,14.42,14.42,317841306.0,ATOM1
2021-05-28,14.5,14.58,12.04,12.72,12.72,349062684.0,ATOM1
2021-05-29,12.7,14.37,11.4,12.07,12.07,352176882.0,ATOM1
2021-05-30,12.05,13.11,11.33,12.59,12.59,240724029.0,ATOM1
2021-05-31,12.57,13.99,11.92,13.99,13.99,264741804.0,ATOM1
2021-06-01,13.97,14.53,13.39,13.76,13.76,249500249.0,ATOM1
2021-06-02,13.76,15.32,13.6,14.85,14.85,271173287.0,ATOM1
2021-06-03,14.85,17.19,14.67,16.64,16.64,424392228.0,ATOM1
2021-06-04,16.66,17.08,14.07,15.08,15.08,358169132.0,ATOM1
2021-06-05,15.08,16.33,14.29,14.87,14.87,296675573.0,ATOM1
2021-06-06,14.88,15.41,14.52,15.1,15.1,179969374.0,ATOM1
2021-06-07,15.11,15.78,13.32,13.41,13.41,243486314.0,ATOM1
2021-06-08,13.46,13.81,12.08,13.63,13.63,343761380.0,ATOM1
2021-06-09,13.58,14.01,12.62,13.94,13.94,294948281.0,ATOM1
2021-06-10,13.94,14.05,12.59,12.81,12.81,233579974.0,ATOM1
2021-06-11,12.84,12.94,11.58,11.94,11.94,204520313.0,ATOM1
2021-06-12,11.95,12.05,10.94,11.62,11.62,206405160.0,ATOM1
2021-06-13,11.63,12.51,11.32,12.5,12.5,211088942.0,ATOM1
2021-06-14,12.52,13.39,12.24,12.61,12.61,220702152.0,ATOM1
2021-06-15,13.35,13.57,12.67,13.36,13.36,239421956.0,ATOM1
2021-06-16,12.96,13.44,12.37,13.38,13.38,247739768.0,ATOM1
2021-06-17,13.41,14.58,13.3,13.6,13.6,338386823.0,ATOM1
2021-06-18,13.63,13.63,11.99,12.43,12.43,217822614.0,ATOM1
2021-06-19,12.46,12.71,11.86,11.94,11.94,161619799.0,ATOM1
2021-06-20,11.91,12.39,11.07,12.01,12.01,199179692.0,ATOM1
2021-06-21,11.99,12.11,9.51,9.55,9.55,280693156.0,ATOM1
2021-06-22,9.52,10.56,7.89,8.97,8.97,349942694.0,ATOM1
2021-06-23,8.97,10.49,8.59,10.1,10.1,251604609.0,ATOM1
2021-06-24,9.62,10.7,9.04,10.34,10.34,208460651.0,ATOM1
2021-06-25,10.36,10.69,8.89,9.14,9.14,222812684.0,ATOM1
2021-06-26,9.08,9.54,8.66,9.54,9.54,168977555.0,ATOM1
2021-06-27,9.59,10.07,9.43,10.05,10.05,176367569.0,ATOM1
2021-06-28,10.07,10.87,9.93,10.85,10.85,159345727.0,ATOM1
2021-06-29,10.89,12.86,10.84,11.58,11.58,307562253.0,ATOM1
2021-06-30,11.64,12.03,11.04,12.0,12.0,224159230.0,ATOM1
2021-07-01,12.03,12.05,10.72,11.11,11.11,178901286.0,ATOM1
2021-07-02,11.05,11.76,10.54,11.76,11.76,189141784.0,ATOM1
2021-07-03,11.79,12.2,11.54,11.82,11.82,155131664.0,ATOM1
2021-07-04,11.8,12.43,11.52,12.26,12.26,144917698.0,ATOM1
2021-07-05,12.32,13.97,11.96,13.55,13.55,448935801.0,ATOM1
2021-07-06,13.56,14.02,12.82,13.16,13.16,253782183.0,ATOM1
2021-07-07,13.15,13.5,12.87,12.93,12.93,187303006.0,ATOM1
2021-07-08,12.95,12.97,11.68,11.93,11.93,218759897.0,ATOM1
2021-07-09,11.9,13.68,11.45,13.16,13.16,352858874.0,ATOM1
2021-07-10,13.18,14.47,12.98,14.4,14.4,306607704.0,ATOM1
2021-07-11,14.42,14.8,13.89,14.06,14.06,287307208.0,ATOM1
2021-07-12,14.07,14.12,12.8,13.05,13.05,219484347.0,ATOM1
2021-07-13,13.01,13.72,11.82,12.11,12.11,271558470.0,ATOM1
2021-07-14,12.09,12.22,11.1,11.75,11.75,280223308.0,ATOM1
2021-07-15,11.74,12.06,10.67,11.43,11.43,221625899.0,ATOM1
2021-07-16,11.46,13.17,11.0,11.18,11.18,475576409.0,ATOM1
2021-07-17,11.14,11.49,10.74,11.0,11.0,291508555.0,ATOM1
2021-07-18,11.03,11.54,10.79,10.98,10.98,191622807.0,ATOM1
2021-07-19,10.98,11.07,9.94,9.96,9.96,191110164.0,ATOM1
2021-07-20,9.98,10.14,8.98,9.49,9.49,213335723.0,ATOM1
2021-07-21,9.46,10.7,9.15,10.42,10.42,223323065.0,ATOM1
2021-07-21,9.46,10.7,9.15,10.42,10.42,223323065.0,ATOM1
2021-07-22,10.45,11.61,10.19,11.38,11.38,236098229.0,ATOM1
2021-07-23,11.38,11.53,10.7,11.46,11.46,207990694.0,ATOM1
2021-07-24,11.44,11.77,11.1,11.45,11.45,190731860.0,ATOM1
2021-07-25,11.43,11.62,10.99,11.45,11.45,147996396.0,ATOM1
2021-07-26,11.46,12.43,11.32,11.41,11.41,300857091.0,ATOM1
2021-07-27,11.39,11.8,11.05,11.71,11.71,189534095.0,ATOM1
2021-07-28,11.73,11.94,11.4,11.56,11.56,174680432.0,ATOM1
2021-07-29,11.59,11.87,11.34,11.76,11.76,162930702.0,ATOM1
2021-07-30,11.79,12.18,11.45,12.15,12.15,200899899.0,ATOM1
2021-07-31,12.13,12.93,11.89,12.61,12.61,222533204.0,ATOM1
2021-08-01,12.59,13.44,12.17,12.36,12.36,245887570.0,ATOM1
2021-08-02,12.34,12.76,12.14,12.49,12.49,152332463.0,ATOM1
2021-08-03,12.48,12.65,11.8,12.09,12.09,151997150.0,ATOM1
2021-08-04,12.13,12.9,11.97,12.79,12.79,162612241.0,ATOM1
2021-08-05,12.81,13.23,12.42,13.02,13.02,173243197.0,ATOM1
2021-08-06,13.03,14.03,12.75,13.58,13.58,216995434.0,ATOM1
2021-08-07,13.59,14.36,13.5,14.01,14.01,238357531.0,ATOM1
2021-08-08,14.01,14.23,13.02,13.13,13.13,184762253.0,ATOM1
2021-08-09,13.13,14.05,12.68,13.68,13.68,199694997.0,ATOM1
2021-08-10,13.65,14.39,13.48,14.09,14.09,203421288.0,ATOM1
2021-08-11,14.11,15.44,14.09,14.6,14.6,295822061.0,ATOM1
2021-08-12,14.58,15.19,13.58,14.04,14.04,226821269.0,ATOM1
2021-08-13,14.08,15.34,13.88,15.21,15.21,211782999.0,ATOM1
2021-08-14,15.21,15.77,14.77,15.55,15.55,253369603.0,ATOM1
2021-08-15,15.55,15.95,14.91,15.9,15.9,209900288.0,ATOM1
2021-08-16,15.92,16.66,15.51,15.85,15.85,302192014.0,ATOM1
2021-08-17,15.81,17.46,15.11,15.99,15.99,524439834.0,ATOM1
2021-08-18,16.02,18.57,15.02,18.0,18.0,603168957.0,ATOM1
2021-08-19,17.97,20.39,17.83,18.68,18.68,1119841099.0,ATOM1
2021-08-20,18.69,19.98,18.36,18.92,18.92,552178858.0,ATOM1
2021-08-21,18.93,23.91,18.55,22.09,22.09,1462984615.0,ATOM1
2021-08-22,22.09,24.64,21.02,21.86,21.86,1123896202.0,ATOM1
2021-08-23,21.86,23.08,21.31,21.83,21.83,688583020.0,ATOM1
2021-08-24,21.85,22.0,19.26,19.62,19.62,583030847.0,ATOM1
2021-08-25,19.61,20.84,18.65,19.97,19.97,487821904.0,ATOM1
2021-08-26,20.05,20.31,17.84,17.97,17.97,392383313.0,ATOM1
2021-08-27,18.0,20.56,17.29,20.46,20.46,515807867.0,ATOM1
2021-08-28,20.45,21.42,19.55,21.34,21.34,479810303.0,ATOM1
2021-08-29,21.33,22.39,20.37,21.2,21.2,580881094.0,ATOM1
2021-08-30,21.24,23.84,19.59,22.1,22.1,804287512.0,ATOM1
2021-08-31,22.24,26.17,21.66,22.87,22.87,1577705190.0,ATOM1
2021-09-01,22.86,25.86,22.21,25.35,25.35,1193791536.0,ATOM1
2021-09-02,25.42,25.73,23.56,24.14,24.14,584369889.0,ATOM1
2021-09-03,24.17,24.92,23.26,24.14,24.14,572774475.0,ATOM1
2021-09-04,24.1,25.45,23.79,24.43,24.43,508371518.0,ATOM1
2021-09-05,24.43,26.2,23.86,25.76,25.76,557060986.0,ATOM1
2021-09-06,25.74,27.03,24.0,25.12,25.12,706889107.0,ATOM1
2021-09-07,25.08,27.38,17.69,20.91,20.91,1164299219.0,ATOM1
2021-09-08,20.94,21.9,18.59,20.53,20.53,726604518.0,ATOM1
2021-09-09,21.97,28.44,20.38,27.0,27.0,2054203891.0,ATOM1
2021-09-10,26.86,30.41,24.74,29.44,29.44,3009211971.0,ATOM1
2021-09-11,29.41,30.9,26.88,27.29,27.29,1505635156.0,ATOM1
2021-09-12,27.34,35.19,26.08,35.0,35.0,2438022040.0,ATOM1
2021-09-13,35.14,38.78,30.38,35.63,35.63,4260699809.0,ATOM1
2021-09-14,35.88,37.81,32.92,34.1,34.1,2283709519.0,ATOM1
2021-09-15,34.22,35.25,32.78,34.13,34.13,1218948791.0,ATOM1
2021-09-16,34.07,36.99,31.42,36.91,36.91,1711114838.0,ATOM1
2021-09-17,37.2,37.97,32.54,33.41,33.41,1571897232.0,ATOM1
2021-09-18,33.45,41.34,32.72,40.85,40.85,2474432401.0,ATOM1
2021-09-19,40.68,44.59,38.03,44.54,44.54,2599703217.0,ATOM1
2021-09-20,44.28,44.7,33.42,33.79,33.79,3491916010.0,ATOM1
2021-09-21,34.02,37.2,29.12,30.44,30.44,2821419021.0,ATOM1
2021-09-22,30.44,39.98,29.41,39.98,39.98,2863204890.0,ATOM1
2021-09-23,39.83,43.35,38.95,41.52,41.52,2778779661.0,ATOM1
2021-09-24,41.53,44.27,36.25,42.79,42.79,3179435314.0,ATOM1
2021-09-25,42.65,43.04,38.94,39.52,39.52,1603838880.0,ATOM1
2021-09-26,39.53,41.65,35.62,39.62,39.62,1781195737.0,ATOM1
2021-09-27,39.99,40.75,36.77,37.34,37.34,1237073649.0,ATOM1
2021-09-28,37.28,37.82,33.43,33.67,33.67,1080352013.0,ATOM1
2021-09-29,33.75,36.67,32.82,33.95,33.95,1083210669.0,ATOM1
